X,Y,Z
-109,-28,-209
-98,-95,-201
-83,-128,-140
-112,-103,-32
-221,-26,1
-309,53,205
-324,90,511
-345,120,511
-318,142,511
-204,151,511
-146,131,504
-115,121,324
-73,110,237
-28,83,220
11,56,215
49,34,215
84,12,201
114,-12,159
148,-28,115
190,-26,80
239,-18,67
280,-19,64
255,-53,93
215,-79,173
137,-70,289
73,-29,421
21,-47,483
-49,-173,511
-176,-225,511
-309,-200,511
-379,-175,511
-316,-165,486
-218,-200,288
-148,-188,116
-117,-83,-1
-65,7,-6
-35,15,22
-28,5,32
-52,-11,6
-71,-34,-33
-82,-57,-59
-94,-40,-108
-118,-10,-173
-144,-8,-219
-164,-48,-221
-170,-101,-185
-192,-83,-175
-313,-31,-127
-424,-38,205
-497,-85,511
-512,18,511
-458,179,511
-342,292,511
-256,267,502
-144,229,358
-77,167,242
-32,122,168
-10,90,115
20,67,82
58,40,56
90,18,31
125,13,6
144,33,-10
152,37,-27
187,32,11
192,18,110
162,44,300
150,19,437
160,-67,450
-88,-262,498
-411,-230,511
-512,-152,511
-512,-100,511
-387,-48,378
-236,-56,215
-133,-86,139
-60,-96,111
-53,-91,81
-56,-86,43
-71,-56,29
-81,-9,11
-69,21,-6
-52,40,-32
-52,45,-64
-73,32,-96
-109,13,-117
-148,-14,-133
-200,-48,-132
-285,-16,-94
-368,-14,-76
-440,77,40
-512,172,511
-381,4,511
-138,-152,511
-107,-71,511
-121,45,424
-63,164,373
-13,174,344
-43,97,323
34,34,347
32,74,350
62,128,322
112,144,242
154,91,144
179,53,114
185,30,138
185,8,166
169,19,205
137,24,229
103,21,350
74,-17,463
-25,-88,511
-113,-93,511
-202,-106,511
-289,-101,511
-356,-118,511
-313,-146,332
-235,-125,98
-174,-94,66
-125,-30,36
-100,16,-1
-82,16,-31
-70,-9,-37
-55,-5,-32
-44,-5,-23
-29,-20,-29
-39,-61,-40
-49,-110,-50
-57,-127,-21
-57,-104,15
-59,-71,46
-72,-21,39
-130,40,-58
-159,78,-96
-176,78,145
-251,-52,437
-271,-159,511
-324,-55,511
-320,118,511
-269,243,511
-172,226,511
-97,130,501
-10,96,377
28,66,277
62,46,224
96,38,188
130,31,147
145,38,123
148,41,120
140,34,136
129,40,173
109,50,229
67,57,328
84,35,371
95,-4,431
-14,-59,511
-231,-53,511
-405,-32,511
-446,-80,511
-410,-145,511
-302,-126,299
-203,-62,152
-119,-9,92
-60,-5,76
-53,-24,45
-50,-38,3
-55,-52,-50
-46,-47,-91
-51,-28,-120
-56,-7,-140
-66,14,-159
-81,28,-174
-76,23,-151
-101,6,-116
-98,39,-90
-161,79,-63
-196,83,87
-248,35,377
-332,-45,511
-340,-177,511
-208,-221,511
-141,-54,511
-88,119,438
-56,230,312
-27,229,299
12,145,293
29,80,234
42,57,159
63,69,115
47,53,69
80,23,45
145,13,58
172,24,66
173,44,51
142,17,54
84,-25,151
63,-30,290
82,-6,404
12,-22,511
-196,-68,511
-307,-122,511
-368,-114,511
-360,-48,511
-308,-21,356
-222,-26,221
-169,-53,169
-116,-81,148
-77,-77,130
-63,-66,92
-81,-54,57
-122,-38,31
-134,-20,2
-147,11,-70
-148,60,-133
-149,67,-179
-135,33,-186
-124,-48,-168
-135,-156,-139
-143,-182,-117
-198,-32,-164
-193,61,-216
-125,-80,-162
-237,-308,255
-444,-168,511
-504,207,511
-509,469,511
-356,439,511
-249,324,511
-160,283,406
-100,250,299
-58,206,226
0,139,161
29,91,94
62,62,30
79,51,5
90,52,4
96,50,13
95,60,39
107,69,79
147,25,134
223,-118,132
262,-277,123
170,-263,209
70,-153,344
-207,-21,511
-436,104,511
-498,51,511
-442,-31,511
-423,-65,439
-367,-18,304
-274,3,205
-203,-36,149
-140,-48,133
-113,-38,129
-85,-20,115
-65,-24,73
-56,-30,37
-63,-24,9
-69,-3,-9
-71,18,-49
-77,45,-111
-97,65,-186
-119,82,-216
-150,71,-205
-181,31,-208
-272,40,-155
-353,24,106
-434,-6,511
-448,-63,511
-418,15,511
-316,171,511
-203,163,511
-93,117,404
-37,115,297
-11,117,217
12,121,149
30,115,100
56,98,69
89,72,54
124,43,46
150,20,40
171,17,52
164,26,92
129,38,139
107,21,132
83,-14,111
119,-46,84
156,-47,190
-57,22,511
-272,131,511
-403,11,511
-353,-118,511
-341,-101,511
-371,-58,326
-333,22,182
-219,51,119
-89,-14,77
-2,-97,57
-3,-113,28
-58,-60,-18
-105,-19,-66
-107,-7,-109
-96,9,-126
-98,32,-149
-116,51,-171
-125,46,-162
-127,15,-128
-142,-1,-100
-190,43,-109
-270,115,-125
-325,78,77
-397,-25,507
-443,-65,511
-463,-34,511
-326,7,511
-159,-2,511
-64,-17,403
4,2,260
24,16,235
42,31,227
64,26,192
72,14,164
85,3,132
111,6,103
134,14,81
153,21,66
173,15,49
205,-17,25
195,-50,16
155,-79,62
99,-55,114
50,-14,177
33,-11,260
26,-127,460
-109,-197,511
-197,-305,511
-273,-407,511
-347,-346,511
-359,-257,432
-328,-179,207
-283,-114,135
-255,-77,212
-220,-76,200
-176,-129,56
-113,-162,-22
-89,-134,-43
-79,-70,-26
-67,-33,-15
-49,-8,-37
-33,10,-58
-44,39,-86
